temp_x_1,temp_x_2,temp_x_3,temp_x_4,temp_x_5,temp_x_6,temp_x_7,temp_x_8
0.735,0.929,0.396,0.859,0.876,0.259,0.455,0.801
0.728,0.942,0.432,0.848,0.891,0.274,0.424,0.809
0.727,0.951,0.471,0.837,0.903,0.291,0.396,0.817
0.73,0.96,0.509,0.826,0.914,0.305,0.369,0.833
0.738,0.969,0.545,0.817,0.923,0.316,0.342,0.833
0.771,0.976,0.577,0.813,0.928,0.316,0.313,0.838
0.821,0.978,0.573,0.822,0.923,0.296,0.301,0.827
0.86,0.979,0.545,0.838,0.918,0.27,0.304,0.823
0.886,0.98,0.524,0.85,0.914,0.251,0.309,0.793
0.909,0.98,0.508,0.859,0.911,0.236,0.312,0.756
0.924,0.98,0.503,0.861,0.909,0.231,0.309,0.59
0.931,0.98,0.508,0.86,0.908,0.232,0.306,0.75
0.937,0.979,0.509,0.86,0.907,0.232,0.305,0.528
0.937,0.979,0.509,0.86,0.907,0.231,0.305,0.668
0.939,0.979,0.507,0.861,0.907,0.23,0.306,0.723
0.94,0.979,0.506,0.861,0.907,0.229,0.307,0.56
0.942,0.977,0.505,0.861,0.904,0.229,0.31,0.653
0.949,0.969,0.5,0.861,0.896,0.228,0.32,0.573
0.95,0.965,0.5,0.86,0.892,0.228,0.324,0.495
0.952,0.96,0.499,0.859,0.888,0.229,0.33,0.544
0.96,0.942,0.499,0.852,0.87,0.234,0.348,0.491
0.964,0.928,0.503,0.846,0.857,0.24,0.36,0.442
0.966,0.921,0.505,0.843,0.851,0.243,0.365,0.391
0.971,0.894,0.515,0.83,0.826,0.254,0.384,0.366
0.97,0.868,0.531,0.815,0.805,0.27,0.399,0.341
0.958,0.856,0.54,0.805,0.795,0.282,0.408,0.418
0.953,0.853,0.542,0.803,0.793,0.285,0.411,0.467
0.939,0.852,0.544,0.8,0.794,0.291,0.413,0.591
0.931,0.852,0.546,0.798,0.795,0.294,0.414,0.646
0.918,0.851,0.547,0.796,0.796,0.298,0.417,0.714
0.899,0.848,0.545,0.793,0.794,0.304,0.425,0.76
0.86,0.833,0.538,0.785,0.784,0.318,0.45,0.765
0.823,0.817,0.54,0.773,0.774,0.334,0.467,0.773
0.789,0.802,0.552,0.758,0.764,0.354,0.477,0.787
0.766,0.783,0.576,0.738,0.75,0.378,0.483,0.81
0.757,0.765,0.605,0.718,0.736,0.399,0.484,0.837
0.758,0.742,0.634,0.697,0.717,0.419,0.486,0.836
0.762,0.718,0.662,0.677,0.696,0.436,0.488,0.849
0.768,0.694,0.688,0.658,0.675,0.452,0.49,0.835
0.778,0.671,0.716,0.638,0.655,0.468,0.492,0.84
0.794,0.649,0.744,0.62,0.636,0.482,0.492,0.832
0.828,0.632,0.769,0.608,0.619,0.489,0.49,0.838
0.871,0.632,0.771,0.613,0.616,0.478,0.484,0.812
0.9,0.635,0.763,0.621,0.616,0.464,0.479,0.776
0.91,0.639,0.766,0.623,0.619,0.461,0.471,0.657
0.91,0.64,0.767,0.624,0.621,0.461,0.469,0.713
0.91,0.643,0.768,0.624,0.623,0.461,0.464,0.775
0.908,0.649,0.768,0.626,0.628,0.459,0.458,0.657
0.908,0.653,0.768,0.628,0.633,0.457,0.452,0.718
0.908,0.661,0.764,0.633,0.639,0.451,0.442,0.806
0.909,0.665,0.761,0.637,0.643,0.447,0.436,0.748
0.92,0.664,0.748,0.642,0.64,0.438,0.44,0.692
0.927,0.661,0.74,0.646,0.636,0.433,0.446,0.625
0.937,0.655,0.731,0.647,0.629,0.427,0.455,0.55
0.944,0.645,0.725,0.647,0.618,0.425,0.465,0.504
0.948,0.633,0.725,0.642,0.607,0.427,0.473,0.458
0.952,0.607,0.728,0.63,0.584,0.434,0.491,0.416
0.956,0.578,0.732,0.617,0.557,0.441,0.51,0.394
0.957,0.548,0.738,0.601,0.53,0.45,0.528,0.382
0.956,0.518,0.746,0.584,0.504,0.461,0.546,0.369
0.952,0.49,0.752,0.569,0.479,0.47,0.563,0.405
0.94,0.489,0.759,0.565,0.479,0.475,0.562,0.469
0.93,0.489,0.764,0.563,0.48,0.479,0.56,0.552
0.919,0.489,0.766,0.561,0.481,0.482,0.559,0.61
0.908,0.489,0.766,0.559,0.482,0.485,0.558,0.659
0.905,0.49,0.766,0.559,0.483,0.485,0.558,0.711
0.892,0.491,0.762,0.559,0.484,0.486,0.557,0.768
0.862,0.494,0.752,0.561,0.488,0.486,0.554,0.808
0.824,0.512,0.745,0.566,0.507,0.485,0.533,0.82
0.817,0.535,0.749,0.575,0.53,0.481,0.503,0.839
0.825,0.562,0.733,0.595,0.554,0.463,0.487,0.832
0.834,0.567,0.722,0.603,0.556,0.454,0.488,0.78
0.872,0.567,0.707,0.614,0.551,0.437,0.495,0.799
0.902,0.567,0.68,0.628,0.547,0.416,0.505,0.789
0.914,0.567,0.677,0.629,0.547,0.414,0.506,0.559
0.918,0.568,0.679,0.629,0.547,0.414,0.506,0.609
0.922,0.568,0.682,0.629,0.548,0.415,0.504,0.705
0.937,0.57,0.69,0.631,0.549,0.412,0.501,0.515
0.938,0.57,0.69,0.631,0.549,0.412,0.501,0.456
0.939,0.57,0.689,0.631,0.549,0.411,0.501,0.563
0.94,0.57,0.688,0.631,0.548,0.411,0.502,0.624
0.94,0.57,0.688,0.632,0.548,0.41,0.502,0.566
0.94,0.569,0.688,0.631,0.548,0.411,0.502,0.485
0.941,0.569,0.686,0.632,0.547,0.409,0.503,0.554
0.941,0.568,0.68,0.632,0.547,0.409,0.504,0.439
0.941,0.568,0.678,0.632,0.546,0.409,0.505,0.494
0.948,0.568,0.638,0.648,0.543,0.387,0.52,0.491
0.952,0.57,0.609,0.66,0.542,0.371,0.528,0.436
0.957,0.575,0.568,0.676,0.542,0.35,0.536,0.406
0.957,0.582,0.527,0.693,0.546,0.328,0.542,0.403
0.957,0.587,0.486,0.71,0.548,0.307,0.551,0.403
0.958,0.591,0.442,0.728,0.548,0.283,0.56,0.42
0.96,0.593,0.41,0.74,0.546,0.266,0.569,0.38
0.964,0.593,0.368,0.754,0.544,0.247,0.583,0.378
0.965,0.596,0.324,0.76,0.546,0.239,0.584,0.356
0.965,0.6,0.286,0.77,0.549,0.226,0.585,0.383
0.964,0.606,0.256,0.783,0.552,0.21,0.587,0.426
0.964,0.615,0.216,0.802,0.557,0.184,0.588,0.42
0.96,0.62,0.193,0.81,0.561,0.175,0.59,0.462
0.946,0.617,0.201,0.804,0.561,0.184,0.589,0.524
0.935,0.612,0.21,0.796,0.557,0.194,0.59,0.574
0.921,0.602,0.225,0.784,0.55,0.208,0.593,0.627
0.905,0.587,0.243,0.769,0.539,0.226,0.598,0.66
0.889,0.57,0.263,0.751,0.526,0.245,0.602,0.686
0.871,0.55,0.29,0.729,0.511,0.268,0.605,0.687
0.854,0.531,0.316,0.708,0.497,0.291,0.608,0.697
0.836,0.511,0.345,0.685,0.482,0.316,0.61,0.72
0.819,0.494,0.372,0.664,0.47,0.337,0.609,0.744
0.802,0.476,0.401,0.642,0.457,0.36,0.606,0.744
0.784,0.455,0.435,0.616,0.442,0.386,0.602,0.74
0.773,0.438,0.463,0.595,0.429,0.406,0.6,0.772
0.765,0.42,0.494,0.573,0.415,0.427,0.596,0.782
0.759,0.401,0.535,0.547,0.402,0.453,0.59,0.797
0.756,0.387,0.572,0.526,0.393,0.475,0.583,0.815
0.755,0.375,0.61,0.505,0.386,0.497,0.574,0.821
0.755,0.365,0.653,0.484,0.381,0.521,0.564,0.834
0.754,0.358,0.697,0.464,0.379,0.545,0.552,0.842
0.756,0.353,0.738,0.447,0.379,0.565,0.541,0.844
0.764,0.35,0.778,0.432,0.38,0.583,0.53,0.858
0.792,0.351,0.748,0.448,0.376,0.561,0.544,0.846
0.808,0.351,0.731,0.458,0.373,0.549,0.551,0.803
0.839,0.352,0.705,0.473,0.37,0.528,0.564,0.811
0.877,0.357,0.686,0.489,0.371,0.51,0.576,0.805
0.908,0.359,0.693,0.493,0.376,0.509,0.584,0.768
0.926,0.36,0.696,0.496,0.377,0.507,0.587,0.711
0.934,0.36,0.695,0.498,0.376,0.504,0.589,0.633
0.937,0.36,0.695,0.498,0.376,0.504,0.589,0.529
0.941,0.338,0.69,0.49,0.356,0.508,0.617,0.502
0.943,0.307,0.69,0.475,0.328,0.514,0.64,0.499
0.944,0.275,0.689,0.46,0.299,0.519,0.662,0.488
0.947,0.255,0.666,0.458,0.278,0.51,0.683,0.463
0.948,0.255,0.626,0.474,0.274,0.488,0.696,0.465
0.945,0.261,0.595,0.487,0.276,0.471,0.694,0.499
0.944,0.266,0.587,0.493,0.28,0.464,0.69,0.547
0.946,0.288,0.556,0.516,0.297,0.442,0.681,0.543
0.946,0.31,0.53,0.537,0.315,0.422,0.667,0.539
0.945,0.329,0.514,0.553,0.33,0.409,0.659,0.574
0.945,0.36,0.506,0.571,0.358,0.399,0.64,0.569
0.945,0.39,0.496,0.589,0.384,0.388,0.626,0.582
0.944,0.41,0.487,0.602,0.402,0.38,0.618,0.525
0.922,0.4,0.48,0.597,0.393,0.384,0.626,0.604
0.911,0.394,0.477,0.594,0.389,0.386,0.631,0.653
0.895,0.388,0.477,0.588,0.384,0.391,0.633,0.7
0.866,0.385,0.505,0.572,0.386,0.413,0.62,0.695
0.847,0.387,0.538,0.558,0.393,0.434,0.604,0.721
0.835,0.387,0.577,0.541,0.397,0.457,0.589,0.73
0.831,0.385,0.61,0.527,0.399,0.476,0.577,0.756
0.828,0.385,0.648,0.512,0.403,0.497,0.563,0.742
0.828,0.384,0.687,0.497,0.407,0.517,0.549,0.727
0.83,0.382,0.721,0.483,0.408,0.535,0.541,0.765
0.869,0.376,0.704,0.492,0.398,0.52,0.559,0.754
0.902,0.373,0.682,0.504,0.391,0.502,0.575,0.768
0.909,0.373,0.684,0.505,0.392,0.502,0.576,0.65
0.913,0.373,0.687,0.505,0.392,0.503,0.577,0.701
0.934,0.373,0.689,0.507,0.392,0.499,0.578,0.62
0.937,0.373,0.688,0.508,0.391,0.499,0.579,0.538
0.94,0.373,0.688,0.508,0.391,0.498,0.579,0.453
0.941,0.373,0.688,0.508,0.391,0.498,0.579,0.557
0.942,0.373,0.688,0.508,0.391,0.498,0.579,0.466
0.941,0.374,0.687,0.509,0.391,0.497,0.579,0.521
0.941,0.373,0.684,0.509,0.391,0.496,0.58,0.463
0.939,0.373,0.679,0.504,0.392,0.503,0.576,0.513
0.944,0.375,0.634,0.51,0.392,0.496,0.578,0.495
0.948,0.375,0.609,0.52,0.39,0.482,0.586,0.45
0.951,0.377,0.567,0.534,0.388,0.462,0.597,0.452
0.944,0.382,0.529,0.537,0.392,0.46,0.593,0.485
0.94,0.387,0.49,0.55,0.394,0.446,0.6,0.518
0.94,0.387,0.484,0.553,0.394,0.442,0.601,0.577
0.943,0.393,0.445,0.571,0.395,0.419,0.611,0.575
0.945,0.395,0.423,0.581,0.395,0.406,0.617,0.515
0.95,0.4,0.381,0.599,0.395,0.382,0.63,0.517
0.953,0.405,0.341,0.616,0.395,0.361,0.641,0.509
0.954,0.411,0.304,0.632,0.398,0.342,0.65,0.479
0.954,0.42,0.266,0.65,0.404,0.322,0.658,0.498
0.954,0.431,0.23,0.669,0.41,0.301,0.664,0.485
0.952,0.436,0.214,0.677,0.414,0.292,0.666,0.534
0.951,0.451,0.177,0.699,0.425,0.268,0.667,0.531
0.952,0.468,0.145,0.72,0.44,0.245,0.66,0.546
0.953,0.483,0.124,0.734,0.453,0.231,0.654,0.503
0.943,0.482,0.12,0.732,0.452,0.235,0.653,0.562
0.925,0.473,0.114,0.726,0.445,0.239,0.66,0.614
0.911,0.464,0.115,0.719,0.437,0.246,0.665,0.66
0.88,0.443,0.134,0.696,0.422,0.27,0.67,0.677
0.858,0.43,0.162,0.675,0.414,0.294,0.663,0.686
0.839,0.418,0.193,0.653,0.408,0.319,0.654,0.669
0.817,0.408,0.229,0.63,0.404,0.348,0.641,0.685
0.801,0.402,0.256,0.613,0.402,0.368,0.63,0.711
0.784,0.397,0.29,0.594,0.402,0.392,0.618,0.715
0.771,0.393,0.325,0.577,0.403,0.414,0.605,0.731
0.763,0.39,0.363,0.56,0.404,0.437,0.592,0.742
0.758,0.386,0.402,0.542,0.405,0.459,0.578,0.74
0.755,0.383,0.441,0.526,0.406,0.48,0.565,0.749
0.755,0.381,0.466,0.515,0.407,0.493,0.558,0.799
0.759,0.378,0.505,0.499,0.408,0.514,0.546,0.81
0.776,0.374,0.544,0.485,0.407,0.53,0.537,0.823
0.814,0.374,0.53,0.497,0.403,0.514,0.547,0.786
0.84,0.375,0.502,0.512,0.399,0.493,0.56,0.801
0.865,0.377,0.48,0.526,0.398,0.475,0.57,0.833
0.904,0.381,0.462,0.541,0.4,0.459,0.587,0.827
0.917,0.381,0.463,0.543,0.4,0.457,0.591,0.668
0.922,0.381,0.464,0.544,0.4,0.457,0.592,0.757
0.943,0.382,0.468,0.546,0.401,0.455,0.596,0.453
0.946,0.381,0.468,0.547,0.401,0.455,0.599,0.544
0.947,0.38,0.468,0.546,0.4,0.456,0.602,0.408
0.946,0.378,0.469,0.545,0.399,0.457,0.603,0.478
0.944,0.361,0.476,0.534,0.384,0.466,0.616,0.438
0.944,0.359,0.476,0.533,0.383,0.466,0.617,0.499
0.945,0.335,0.477,0.521,0.36,0.471,0.632,0.536
0.946,0.328,0.473,0.519,0.354,0.47,0.638,0.487
0.952,0.315,0.446,0.524,0.338,0.457,0.658,0.456
0.958,0.305,0.414,0.531,0.325,0.44,0.676,0.42
0.96,0.301,0.376,0.545,0.318,0.42,0.693,0.41
0.958,0.301,0.337,0.559,0.314,0.4,0.707,0.434
0.958,0.301,0.297,0.574,0.31,0.378,0.721,0.437
0.958,0.301,0.26,0.588,0.306,0.358,0.733,0.457
0.959,0.301,0.216,0.605,0.302,0.335,0.75,0.454
0.961,0.302,0.172,0.62,0.298,0.314,0.765,0.451
0.94,0.3,0.156,0.619,0.298,0.315,0.766,0.519
0.917,0.299,0.171,0.61,0.3,0.328,0.757,0.566
0.908,0.298,0.179,0.605,0.3,0.335,0.753,0.629
0.881,0.293,0.212,0.586,0.3,0.359,0.741,0.643
0.855,0.285,0.246,0.565,0.297,0.385,0.73,0.661
0.835,0.277,0.273,0.548,0.295,0.406,0.722,0.695
0.811,0.268,0.303,0.528,0.291,0.429,0.713,0.702
0.793,0.26,0.329,0.511,0.287,0.448,0.706,0.73
0.773,0.249,0.358,0.491,0.281,0.471,0.698,0.746
0.753,0.236,0.395,0.466,0.274,0.497,0.69,0.759
0.742,0.225,0.427,0.447,0.268,0.519,0.685,0.778
0.734,0.212,0.462,0.425,0.26,0.541,0.681,0.787
0.731,0.202,0.493,0.409,0.253,0.559,0.679,0.817
0.728,0.19,0.529,0.389,0.247,0.58,0.675,0.832
0.726,0.178,0.576,0.366,0.241,0.606,0.669,0.826
0.726,0.17,0.612,0.348,0.237,0.626,0.663,0.848
0.726,0.162,0.649,0.331,0.235,0.646,0.657,0.868
0.73,0.156,0.693,0.312,0.233,0.668,0.649,0.864
0.736,0.15,0.732,0.296,0.232,0.687,0.644,0.881
0.75,0.144,0.774,0.281,0.231,0.705,0.641,0.887
0.79,0.133,0.791,0.277,0.221,0.707,0.654,0.864
0.822,0.133,0.766,0.291,0.216,0.688,0.67,0.856
0.849,0.134,0.737,0.307,0.212,0.667,0.685,0.85
0.877,0.137,0.71,0.324,0.211,0.646,0.695,0.865
0.908,0.144,0.718,0.329,0.217,0.643,0.694,0.707
0.921,0.144,0.716,0.332,0.216,0.64,0.699,0.799
0.935,0.143,0.71,0.336,0.215,0.635,0.704,0.541
0.936,0.143,0.71,0.336,0.215,0.635,0.704,0.614
0.936,0.143,0.711,0.336,0.215,0.635,0.704,0.664
0.936,0.142,0.71,0.335,0.214,0.635,0.705,0.551
0.937,0.141,0.71,0.335,0.213,0.635,0.706,0.63
0.937,0.13,0.708,0.33,0.202,0.637,0.719,0.584
0.936,0.109,0.707,0.319,0.183,0.641,0.737,0.62
0.934,0.078,0.704,0.303,0.156,0.646,0.76,0.628
0.932,0.055,0.702,0.291,0.135,0.649,0.777,0.673
0.93,0.026,0.697,0.277,0.108,0.652,0.799,0.651
0.921,0.029,0.692,0.278,0.11,0.649,0.79,0.714
0.907,0.037,0.679,0.286,0.117,0.642,0.78,0.765
0.883,0.058,0.659,0.301,0.134,0.629,0.756,0.754
0.871,0.08,0.669,0.307,0.156,0.63,0.72,0.772
0.875,0.099,0.667,0.32,0.173,0.621,0.695,0.803
0.899,0.106,0.639,0.338,0.175,0.598,0.697,0.824
0.912,0.106,0.627,0.344,0.173,0.59,0.704,0.768
0.923,0.107,0.617,0.351,0.174,0.583,0.713,0.815
0.93,0.108,0.612,0.356,0.178,0.583,0.728,0.698
0.931,0.108,0.611,0.356,0.178,0.584,0.73,0.614
0.933,0.108,0.61,0.357,0.178,0.583,0.731,0.674
0.933,0.107,0.608,0.358,0.177,0.582,0.733,0.619
0.938,0.105,0.58,0.368,0.172,0.567,0.745,0.582
0.944,0.103,0.546,0.38,0.166,0.548,0.758,0.548
0.948,0.103,0.513,0.391,0.162,0.532,0.768,0.51
0.951,0.103,0.473,0.406,0.158,0.511,0.779,0.499
0.949,0.104,0.43,0.422,0.154,0.488,0.79,0.495
0.947,0.105,0.393,0.436,0.15,0.467,0.799,0.52
0.944,0.107,0.364,0.448,0.148,0.451,0.805,0.568
0.944,0.108,0.325,0.463,0.145,0.429,0.815,0.584
0.945,0.109,0.288,0.477,0.141,0.408,0.826,0.563
0.948,0.11,0.254,0.49,0.138,0.389,0.836,0.591
0.95,0.112,0.22,0.504,0.136,0.371,0.844,0.558
0.953,0.12,0.182,0.523,0.14,0.349,0.851,0.548
0.95,0.142,0.157,0.543,0.158,0.329,0.832,0.542
0.949,0.152,0.147,0.553,0.166,0.32,0.824,0.592
0.95,0.17,0.129,0.569,0.182,0.305,0.81,0.562
0.953,0.194,0.11,0.59,0.202,0.286,0.79,0.562
0.956,0.166,0.093,0.583,0.176,0.283,0.821,0.55
0.955,0.139,0.091,0.571,0.154,0.291,0.854,0.572
0.954,0.113,0.089,0.561,0.137,0.299,0.889,0.587
0.953,0.088,0.087,0.553,0.122,0.307,0.924,0.605
0.951,0.06,0.083,0.541,0.099,0.313,0.951,0.622
0.934,0.043,0.082,0.53,0.086,0.319,0.958,0.687
0.894,0.043,0.091,0.52,0.088,0.33,0.939,0.714
0.865,0.043,0.109,0.508,0.091,0.346,0.923,0.752
0.829,0.043,0.138,0.491,0.096,0.368,0.9,0.768
0.801,0.043,0.165,0.476,0.1,0.388,0.88,0.765
0.778,0.043,0.19,0.463,0.104,0.406,0.863,0.804
0.755,0.044,0.219,0.449,0.109,0.427,0.845,0.825
0.731,0.045,0.251,0.433,0.115,0.449,0.825,0.827
0.708,0.046,0.282,0.418,0.121,0.47,0.805,0.827
0.684,0.046,0.313,0.402,0.126,0.492,0.786,0.833
0.661,0.047,0.345,0.386,0.132,0.514,0.767,0.83
0.638,0.048,0.376,0.371,0.138,0.535,0.749,0.844
0.607,0.05,0.416,0.35,0.145,0.563,0.723,0.847
0.578,0.05,0.453,0.331,0.151,0.589,0.701,0.857
0.55,0.05,0.487,0.313,0.157,0.613,0.682,0.865
0.523,0.049,0.519,0.294,0.161,0.637,0.663,0.864
0.495,0.048,0.551,0.276,0.166,0.66,0.645,0.866
0.468,0.047,0.582,0.258,0.17,0.683,0.627,0.861
0.44,0.047,0.613,0.241,0.175,0.706,0.609,0.85
0.414,0.046,0.642,0.223,0.18,0.728,0.591,0.837
0.386,0.045,0.673,0.205,0.184,0.751,0.573,0.845
0.359,0.045,0.701,0.188,0.189,0.772,0.556,0.862
0.332,0.044,0.731,0.171,0.193,0.794,0.538,0.863
0.304,0.044,0.76,0.154,0.198,0.815,0.52,0.867
0.277,0.044,0.788,0.138,0.203,0.836,0.503,0.863
0.25,0.044,0.815,0.122,0.208,0.855,0.485,0.871
0.223,0.045,0.842,0.106,0.213,0.874,0.465,0.882
0.185,0.046,0.877,0.084,0.221,0.9,0.438,0.882
0.155,0.045,0.902,0.068,0.226,0.92,0.42,0.873
0.126,0.044,0.926,0.051,0.23,0.94,0.403,0.851
0.094,0.043,0.952,0.032,0.234,0.962,0.385,0.844
0.066,0.042,0.974,0.016,0.238,0.981,0.369,0.823
0.041,0.041,0.997,0,0.242,1,0.353,0.792
